Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DD,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2012-01-18,13.15860366821289,54.53678512573242,43.910682678222656,61.41843032836914,79.52633666992188,26.924999237060547,14.521509170532227,71.62200164794922,34.936309814453125,35.726951599121094,89.45506286621094,36.14533233642578,45.14784240722656,128.17054748535156,19.051116943359375,49.53168869018555,27.933338165283203,24.89823341369629,76.91500854492188,65.10543823242188,27.009506225585938,22.89137840270996,22.51970672607422,49.21428680419922,47.442420959472656,46.315101623535156,24.2321834564209,25.211393356323242,26.19481658935547,47.8343620300293
2012-01-19,13.116896629333496,54.473751068115234,44.2493896484375,61.82756042480469,80.662841796875,28.627500534057617,14.707305908203125,71.68902587890625,35.31235122680664,35.543739318847656,92.34513092041016,36.57219314575195,45.388362884521484,127.78118133544922,19.231201171875,49.46339797973633,28.231470108032227,24.84665870666504,76.6878433227539,65.66407775878906,27.280500411987305,22.80218505859375,22.680465698242188,49.25156021118164,47.76720428466797,44.92408752441406,23.902952194213867,25.204931259155273,26.000774383544922,48.31262969970703
2012-01-20,12.888445854187012,54.81253433227539,43.459075927734375,61.79481506347656,80.57894897460938,28.547500610351562,14.803912162780762,71.66221618652344,35.19595718383789,35.9856071472168,93.25416564941406,35.84735870361328,44.51938247680664,133.4440460205078,19.7939510345459,49.52409744262695,28.560192108154297,25.082420349121094,77.05132293701172,65.5492935180664,27.238811492919922,24.091501235961914,22.72064971923828,49.36335754394531,48.78908920288086,44.881160736083984,23.485000610351562,25.185546875,25.985254287719727,48.6314582824707
2012-01-23,13.106472969055176,53.40223693847656,42.937984466552734,61.78666305541992,81.13577270507812,28.6875,14.737029075622559,71.7426528930664,35.14223861694336,35.673057556152344,92.78250885009766,36.14533233642578,44.70558547973633,134.47750854492188,20.041566848754883,49.31922912597656,28.789520263671875,25.244503021240234,76.45304107666016,65.5186767578125,26.94001579284668,24.107715606689453,22.67600440979004,48.44659423828125,47.7592887878418,45.018550872802734,23.25616455078125,24.817161560058594,26.280189514160156,48.551761627197266
2012-01-24,12.891820907592773,53.72526931762695,42.75559616088867,61.663902282714844,81.07473754882812,29.38249969482422,14.729595184326172,71.5482406616211,35.14223861694336,35.97482681274414,93.36566925048828,36.20975875854492,44.71336364746094,135.85781860351562,20.18412971496582,49.31922912597656,28.789520263671875,25.01242446899414,74.78691101074219,65.7635726928711,26.946964263916016,23.791471481323242,22.821130752563477,48.07392501831055,45.94524002075195,44.074031829833984,23.585403442382812,24.422931671142578,26.59840965270996,48.93436813354492
2012-01-25,13.696772575378418,54.528892517089844,43.57197570800781,62.040279388427734,83.17998504638672,29.53499984741211,14.737029075622559,72.22538757324219,35.419803619384766,36.36280822753906,92.85108947753906,36.45138168334961,45.08576583862305,135.7161865234375,20.18412971496582,49.48617172241211,28.743663787841797,25.207670211791992,75.15042114257812,66.18451690673828,26.877479553222656,23.96986961364746,23.044404983520508,48.43168258666992,46.856231689453125,44.28010940551758,23.480318069458008,24.358301162719727,26.92439079284668,48.99813461303711
2012-01-26,13.634525299072266,53.638607025146484,43.406951904296875,61.62298583984375,84.90386962890625,29.05500030517578,14.737029075622559,71.4610824584961,35.231773376464844,36.00714874267578,93.09982299804688,36.20171356201172,44.86852264404297,135.1853790283203,20.071575164794922,49.85035705566406,28.659570693969727,25.052949905395508,75.11255645751953,67.02635955810547,26.946964263916016,23.921213150024414,22.841222763061523,48.29753494262695,46.499752044677734,43.232566833496094,23.55037498474121,24.132108688354492,26.637218475341797,48.599586486816406
2012-01-27,13.715784072875977,53.84343338012695,43.29405212402344,61.00112533569336,84.88095092773438,29.149999618530273,14.536371231079102,69.69786834716797,35.14223861694336,36.06105041503906,95.8526840209961,36.13728332519531,45.20989990234375,134.81727600097656,20.056570053100586,49.744140625,28.44552230834961,24.84298324584961,74.74146270751953,66.93451690673828,26.76629638671875,23.702272415161133,22.798795700073242,47.92485427856445,45.984840393066406,43.80785369873047,23.59473419189453,24.048084259033203,26.567363739013672,48.39234924316406
2012-01-30,13.89149284362793,53.835575103759766,42.66006088256836,60.68199157714844,84.21736907958984,28.892499923706055,14.536371231079102,69.32913208007812,34.909454345703125,35.770050048828125,94.10318756103516,36.0567512512207,45.140071868896484,136.26124572753906,20.064077377319336,49.85795211791992,28.292631149291992,24.850351333618164,74.74146270751953,66.84264373779297,27.02341079711914,24.010406494140625,23.084596633911133,47.112449645996094,46.03237533569336,43.85078430175781,23.321544647216797,24.306602478027344,26.1016788482666,48.86262512207031
2012-01-31,13.997899055480957,53.520416259765625,43.54592514038086,60.6983642578125,83.23340606689453,29.200000762939453,14.603257179260254,69.13469696044922,34.82887268066406,36.114933013916016,95.59539031982422,35.750701904296875,45.031463623046875,136.33204650878906,19.823965072631836,50.00970458984375,28.51431655883789,24.87612533569336,75.01409149169922,66.36051177978516,26.59258460998535,23.945537567138672,23.21856117248535,46.985740661621094,46.18288040161133,44.46900939941406,23.499006271362305,24.33892059326172,25.892112731933594,48.91046142578125
2012-02-01,13.989004135131836,55.02526092529297,43.96279525756836,61.672080993652344,84.30126953125,29.829999923706055,14.714734077453613,68.91345977783203,35.213863372802734,36.57836151123047,97.29340362548828,35.81514358520508,45.729736328125,136.34619140625,19.92151641845703,49.84278106689453,28.743663787841797,24.99401092529297,74.52183532714844,66.85031127929688,26.84273910522461,24.237464904785156,23.16497802734375,47.112449645996094,46.95127487182617,45.7312126159668,23.93563461303711,24.429401397705078,25.78346061706543,49.5640983581543
2012-02-02,13.956195831298828,54.85194778442383,44.4317741394043,61.54935836791992,84.15634155273438,29.56999969482422,14.714734077453613,69.51686096191406,34.83781814575195,36.147254943847656,97.24193572998047,35.807090759277344,45.79957580566406,135.57464599609375,19.876497268676758,49.76689147949219,28.7054386138916,24.986652374267578,74.68849182128906,66.91156768798828,26.71071434020996,24.286109924316406,22.95733070373535,47.19443893432617,47.04634475708008,45.113006591796875,24.764549255371094,24.274290084838867,26.02405548095703,49.37278747558594
2012-02-03,14.096027374267578,54.58405303955078,45.378421783447266,62.46576690673828,86.90994262695312,31.024999618530273,14.930253982543945,70.7303237915039,35.81374740600586,36.83702087402344,100.79237365722656,36.37889862060547,47.12630844116211,137.06822204589844,20.224407196044922,49.80484390258789,29.263490676879883,25.0787410736084,75.74112701416016,67.1411361694336,26.66206932067871,24.52126693725586,23.10915756225586,46.784507751464844,47.624610900878906,44.05685806274414,24.991043090820312,24.45524787902832,26.117198944091797,49.44451904296875
2012-02-06,14.227581977844238,54.45800018310547,44.99629211425781,61.745731353759766,86.78789520263672,30.8075008392334,15.004571914672852,71.51472473144531,36.22560119628906,36.62146759033203,100.67229461669922,36.40306091308594,46.79268264770508,136.48777770996094,20.209280014038086,49.46339797973633,29.156461715698242,25.060312271118164,75.3473129272461,67.01103210449219,26.68291473388672,24.48883819580078,23.100221633911133,47.336036682128906,46.998802185058594,44.03968811035156,25.06809425354004,24.649126052856445,26.606176376342773,49.324947357177734
2012-02-07,14.376609802246094,54.49738693237305,45.27419662475586,61.532981872558594,86.81076049804688,30.700000762939453,15.011996269226074,71.62200164794922,36.69118118286133,36.49213790893555,99.463134765625,36.61245346069336,46.676292419433594,136.86297607421875,20.148775100708008,49.516510009765625,28.9500675201416,25.25187110900879,76.42277526855469,67.26359558105469,26.84273910522461,24.610471725463867,23.27214813232422,47.4776611328125,47.32360076904297,44.67509841918945,24.979366302490234,24.506948471069336,25.969728469848633,49.17350387573242
2012-02-08,14.61733341217041,53.62285232543945,44.84864044189453,62.1091423034668,86.98622131347656,30.950000762939453,15.182927131652832,71.5750732421875,36.95083999633789,36.589149475097656,99.60889434814453,36.37889862060547,46.451297760009766,137.11166381835938,20.307605743408203,49.50133514404297,29.278783798217773,25.170835494995117,75.77143859863281,67.3248291015625,26.696819305419922,24.86184310913086,23.651718139648438,47.43293380737305,47.41072463989258,44.76952362060547,25.29926109313965,24.506948471069336,25.713605880737305,49.11769485473633
2012-02-09,15.122993469238281,52.66164016723633,45.43052673339844,62.47129440307617,86.06324005126953,31.40250015258789,14.863367080688477,71.3135986328125,37.183624267578125,37.095672607421875,99.37733459472656,36.459434509277344,46.46681213378906,137.23956298828125,20.315162658691406,49.23577880859375,28.94243049621582,25.038219451904297,75.72600555419922,67.36308288574219,26.509201049804688,24.951040267944336,23.613758087158203,47.7310791015625,47.442420959472656,45.559486389160156,26.249582290649414,24.506948471069336,26.551837921142578,49.388710021972656
2012-02-10,15.130661964416504,53.07132339477539,44.99629211425781,61.68937301635742,85.2394790649414,32.11000061035156,14.789051055908203,70.58282470703125,37.111995697021484,36.64301300048828,97.86800384521484,36.50776672363281,46.032318115234375,136.73504638671875,20.19415855407715,49.01572036743164,28.751312255859375,25.027162551879883,75.3321762084961,66.68962097167969,26.342435836791992,24.73210334777832,23.535614013671875,47.61181640625,47.03842544555664,45.78273010253906,26.595163345336914,24.358301162719727,26.807964324951172,49.34089660644531
2012-02-13,15.412163734436035,54.0218505859375,45.22209167480469,61.60706329345703,86.72687530517578,33.057498931884766,14.885664939880371,71.32030487060547,37.41641616821289,36.84779739379883,98.2196273803711,36.99099349975586,46.66078567504883,136.87713623046875,20.19415855407715,49.07643127441406,29.278783798217773,25.211349487304688,75.468505859375,67.37074279785156,26.48141098022461,24.79697608947754,23.49319076538086,47.8726921081543,46.72947692871094,46.237815856933594,26.31729507446289,24.642669677734375,27.00200080871582,49.253211975097656
2012-02-14,15.622522354125977,53.736698150634766,45.12655258178711,62.19144058227539,87.2989501953125,32.900001525878906,14.915389060974121,71.39404296875,37.24630355834961,36.2119255065918,96.79601287841797,37.095680236816406,46.42802047729492,136.59288024902344,20.254661560058594,49.0233268737793,28.988285064697266,25.38080406188965,75.39277648925781,67.34012603759766,26.550893783569336,24.690866470336914,23.808008193969727,48.05902862548828,46.8641471862793,46.76158142089844,26.908042907714844,24.58450698852539,26.877811431884766,49.595977783203125
2012-02-15,15.260991096496582,53.78422546386719,44.74443054199219,61.90336608886719,85.8344497680664,32.654998779296875,14.796479225158691,70.93466186523438,36.932926177978516,36.27659225463867,97.05326843261719,36.81379699707031,45.77628707885742,136.6142120361328,20.1033935546875,49.053672790527344,28.590776443481445,25.196617126464844,74.68090057373047,67.03964233398438,26.41886329650879,24.52761459350586,23.80131721496582,48.1111946105957,46.96712875366211,46.89896011352539,26.9267520904541,24.448787689208984,26.42080307006836,49.22930145263672
2012-02-16,15.400203704833984,54.568424224853516,45.91688537597656,61.9527587890625,86.9251937866211,32.9375,15.004571914672852,71.9615249633789,37.19258499145508,37.11723327636719,98.39972686767578,36.99099349975586,46.140960693359375,137.16139221191406,20.292478561401367,49.25853729248047,29.049442291259766,25.366071701049805,75.17316436767578,67.53273010253906,26.50225067138672,25.53974723815918,23.70307159423828,48.59566116333008,47.08595275878906,47.04493713378906,26.62263298034668,24.590974807739258,26.748916625976562,49.452491760253906
2012-02-17,15.397442817687988,53.68916702270508,45.908206939697266,62.01860046386719,86.91755676269531,32.29249954223633,15.07888126373291,72.05612182617188,37.38059997558594,37.72075271606445,99.40306854248047,37.61918640136719,46.62973403930664,137.44564819335938,20.70089340209961,49.311641693115234,29.408750534057617,25.436067581176758,75.72600555419922,67.4634017944336,26.794099807739258,25.50709342956543,23.81917953491211,48.3795166015625,47.41072463989258,46.95047378540039,26.905704498291016,24.855941772460938,27.1160831451416,49.80321502685547
2012-02-21,15.787806510925293,52.825775146484375,45.89952087402344,62.32314682006836,87.71846008300781,31.90250015258789,15.130903244018555,73.23834991455078,37.21943283081055,37.343544006347656,100.0205307006836,37.7883186340332,46.46681213378906,137.42428588867188,20.542068481445312,49.34959030151367,29.401094436645508,25.35133171081543,76.10466766357422,67.49424743652344,26.49530029296875,25.662172317504883,23.432905197143555,48.014305114746094,46.95127487182617,47.50001525878906,26.716209411621094,24.875329971313477,26.70203971862793,47.88218307495117
2012-02-22,15.732307434082031,52.90497970581055,45.8474006652832,62.60298156738281,88.3363037109375,32.01750183105469,14.952548027038574,72.62358093261719,36.95083999633789,36.28736114501953,98.07379913330078,37.50643539428711,46.171993255615234,137.765380859375,20.216840744018555,49.31922912597656,29.102951049804688,25.509733200073242,76.23341369628906,67.61752319335938,26.55784034729004,25.52341079711914,23.607065200805664,48.029205322265625,46.68988037109375,47.37979507446289,27.22152328491211,24.694368362426758,26.78797721862793,46.71044158935547
2012-02-23,15.835031509399414,53.34063720703125,45.743186950683594,62.43013381958008,88.63380432128906,32.942501068115234,15.034300804138184,73.19780731201172,37.138858795166016,36.49213790893555,99.30874633789062,37.812469482421875,46.06502151489258,140.42308044433594,20.163896560668945,49.39511489868164,29.42403793334961,25.483945846557617,76.34700775146484,67.7253646850586,26.759357452392578,25.605039596557617,23.6986083984375,49.50495529174805,46.70570373535156,47.17372131347656,27.24959945678711,24.642669677734375,26.53799057006836,46.66261672973633
2012-02-24,16.019638061523438,53.64955139160156,46.31638717651367,62.60298156738281,88.48124694824219,35.90999984741211,14.967413902282715,73.69099426269531,36.98664855957031,36.449031829833984,99.3687515258789,37.836647033691406,46.27582550048828,140.5296630859375,20.19415855407715,49.34153747558594,29.263490676879883,25.41763687133789,75.97592163085938,67.95655059814453,26.543943405151367,25.694820404052734,23.732101440429688,49.72111129760742,46.420528411865234,47.78337478637695,27.497575759887695,24.649126052856445,26.452056884765625,46.86188888549805
2012-02-27,16.12236213684082,53.419864654541016,47.05459976196289,61.90336608886719,88.19900512695312,35.837501525878906,14.989705085754395,74.06256103515625,37.2821044921875,36.84779739379883,99.67749786376953,37.79637145996094,46.61155319213867,140.3662109375,20.33785629272461,49.3338737487793,29.85977554321289,25.355012893676758,76.00621032714844,67.85635375976562,26.509201049804688,25.58871841430664,23.9285831451416,49.713653564453125,46.420528411865234,47.8520622253418,27.338497161865234,24.642669677734375,26.20206642150879,46.59886169433594
2012-02-28,16.41827964782715,53.98225402832031,46.689842224121094,61.86220932006836,88.29818725585938,35.8650016784668,15.011996269226074,74.04902648925781,37.54176712036133,37.020240783691406,100.73551177978516,38.03798294067383,46.65058898925781,140.68600463867188,20.60257911682129,49.89267349243164,29.974437713623047,25.36239242553711,76.09773254394531,67.62519073486328,26.66901397705078,26.013153076171875,23.986631393432617,50.22793960571289,46.26211166381836,47.946502685546875,27.827436447143555,24.65558624267578,26.100500106811523,46.97349548339844
2012-02-29,16.633859634399414,53.87136459350586,45.93424606323242,61.68937301635742,87.11587524414062,35.790000915527344,14.774181365966797,73.71800231933594,37.595489501953125,36.114933013916016,99.04097747802734,38.31180191040039,46.51005172729492,139.79776000976562,20.330289840698242,49.81611633300781,29.99736976623535,25.73444175720215,75.7164077758789,67.49424743652344,26.523096084594727,25.907041549682617,24.096046447753906,50.39936065673828,45.921478271484375,47.869224548339844,27.223859786987305,24.629745483398438,25.90519905090332,47.093055725097656
2012-03-01,16.696102142333984,53.53866195678711,46.52481460571289,61.79637145996094,86.49042510986328,36.244998931884766,14.774181365966797,74.15036010742188,37.95362091064453,36.750789642333984,104.19342803955078,38.22321701049805,46.93947219848633,140.3662109375,20.315162658691406,49.62474060058594,30.861215591430664,25.63865852355957,75.69352722167969,67.40947723388672,26.25904655456543,26.355968475341797,24.315584182739258,49.683841705322266,46.2779541015625,48.21628189086914,27.413358688354492,24.8365535736084,25.600526809692383,46.88582229614258
2012-03-02,16.71787452697754,53.64955139160156,46.02111053466797,61.648231506347656,85.80391693115234,35.9474983215332,14.685009002685547,74.04902648925781,37.9267578125,36.85856628417969,103.1870346069336,38.18294906616211,46.65058898925781,141.27578735351562,20.36054229736328,49.57881546020508,31.059974670410156,25.483945846557617,75.88419342041016,67.43258666992188,26.356338500976562,26.184558868408203,24.360395431518555,49.691280364990234,45.95315933227539,48.08710861206055,27.17473793029785,24.991655349731445,25.538028717041016,47.037261962890625
2012-03-05,16.349285125732422,53.2535285949707,46.00373458862305,61.01445007324219,83.9732666015625,35.52000045776367,14.566099166870117,73.85309600830078,38.231178283691406,36.30893325805664,102.0429916381836,38.166847229003906,46.14309310913086,142.59042358398438,20.073137283325195,49.68599319458008,30.884136199951172,25.502365112304688,76.21977996826172,67.07816314697266,26.717660903930664,25.95601463317871,24.472396850585938,49.89997863769531,46.3413200378418,47.398170471191406,27.193450927734375,25.204931259155273,26.01457405090332,47.34812927246094
2012-03-06,16.260351181030273,52.70695114135742,44.935489654541016,59.72222900390625,80.80013275146484,35.17250061035156,14.476921081542969,73.53558349609375,37.604434967041016,35.026424407958984,97.7764892578125,37.59150314331055,45.10468292236328,140.17437744140625,20.126083374023438,49.25733184814453,30.05854034423828,25.329233169555664,76.18161010742188,65.45245361328125,26.01584243774414,25.76011848449707,24.046749114990234,49.81800842285156,45.1451530456543,46.898712158203125,26.865930557250977,25.004581451416016,25.678646087646484,47.005374908447266
2012-03-07,16.273544311523438,53.0317268371582,45.395809173583984,60.51235580444336,82.5926513671875,35.8650016784668,14.424896240234375,73.94770812988281,37.38059997558594,35.69460678100586,100.12480163574219,38.401832580566406,45.08126449584961,140.53680419921875,20.352983474731445,49.219058990478516,30.54014778137207,25.340288162231445,76.40278625488281,65.85310363769531,25.925512313842773,25.98866844177246,24.10051727294922,49.62422561645508,45.37654495239258,46.838417053222656,27.053081512451172,25.12091064453125,25.61614418029785,47.71479415893555
2012-03-08,16.620052337646484,53.70501708984375,45.986366271972656,61.04737854003906,84.11817932128906,36.52000045776367,14.625548362731934,74.33279418945312,37.62234115600586,36.49213790893555,100.787109375,38.75027847290039,46.447593688964844,141.98638916015625,20.300045013427734,49.64005661010742,30.914722442626953,25.51709747314453,73.94703674316406,66.8084945678711,25.988048553466797,26.127422332763672,24.172218322753906,49.86271286010742,45.5600700378418,47.8890380859375,27.598167419433594,25.34712028503418,25.608339309692383,47.96195602416992
2012-03-09,16.71756935119629,53.87136459350586,46.2034797668457,60.32306671142578,84.07244873046875,36.85749816894531,14.714734077453613,74.02198791503906,37.8193244934082,36.70768737792969,100.89033508300781,38.977176666259766,46.67401123046875,142.56199645996094,20.47399139404297,49.55584716796875,31.365751266479492,25.605514526367188,73.85551452636719,66.87786102294922,26.127017974853516,26.111095428466797,24.6381778717041,49.88508224487305,45.96699523925781,48.03542709350586,27.411012649536133,25.269559860229492,26.155193328857422,48.2107048034668
2012-03-12,16.9270076751709,53.88719940185547,45.83004379272461,60.578224182128906,83.0960922241211,36.79249954223633,14.737029075622559,74.3125,37.90885543823242,36.22270584106445,100.63229370117188,39.374237060546875,46.26802062988281,142.83204650878906,20.41348648071289,49.8314208984375,30.991168975830078,25.84126091003418,73.71824645996094,67.4480209350586,26.474449157714844,26.15191078186035,24.51944351196289,50.466453552246094,45.96699523925781,47.38096618652344,27.261293411254883,25.411746978759766,26.272377014160156,48.692161560058594
2012-03-13,17.42071533203125,54.58427047729492,47.11540222167969,61.162601470947266,86.42178344726562,38.064998626708984,15.026864051818848,75.11642456054688,39.404075622558594,37.2896614074707,107.12665557861328,39.819923400878906,47.134674072265625,144.8074951171875,20.791658401489258,50.007484436035156,33.16987991333008,26.067626953125,73.80978393554688,68.38027954101562,26.896020889282227,26.6661319732666,24.81291961669922,50.608055114746094,46.60530471801758,47.647918701171875,27.434410095214844,25.51515007019043,25.975513458251953,48.94894790649414
2012-03-14,18.079395294189453,54.069393157958984,48.76551818847656,61.919822692871094,85.63610076904297,37.90250015258789,15.011996269226074,74.77864074707031,38.92954635620117,37.12799835205078,103.53971862792969,40.08733367919922,47.25178527832031,145.47549438476562,20.768966674804688,49.81611633300781,33.31512451171875,26.056486129760742,74.19872283935547,68.47274017333984,26.853870391845703,26.747753143310547,24.70986557006836,50.57078552246094,47.03617858886719,48.03542709350586,27.312761306762695,25.508691787719727,26.069255828857422,49.013160705566406
2012-03-15,17.956119537353516,54.069393157958984,49.260562896728516,62.084434509277344,86.53616333007812,38.10749816894531,14.796479225158691,74.33279418945312,38.920597076416016,37.72075271606445,105.85359954833984,39.86854934692383,47.509437561035156,146.3850860595703,20.98830223083496,49.80846405029297,34.17131423950195,26.09730339050293,74.77070617675781,69.3433837890625,26.741456985473633,26.813051223754883,24.806198120117188,50.44407653808594,47.13991165161133,47.975162506103516,27.37125015258789,25.553924560546875,26.381746292114258,49.133514404296875
2012-03-16,17.956432342529297,53.372337341308594,49.1129035949707,61.89514923095703,86.63533782958984,37.84749984741211,14.885664939880371,74.50166320800781,38.669891357421875,38.044071197509766,105.74177551269531,39.74699783325195,47.134674072265625,146.39218139648438,20.973175048828125,49.846736907958984,34.07194137573242,26.034223556518555,74.48091125488281,69.00435638427734,26.720380783081055,26.608997344970703,24.91596794128418,50.12359619140625,47.235652923583984,47.871822357177734,27.296382904052734,25.573305130004883,26.725479125976562,48.82057189941406
2012-03-19,18.432653427124023,53.90304946899414,49.738216400146484,62.059757232666016,86.74974822998047,37.48500061035156,14.967413902282715,74.78540802001953,38.89372634887695,38.19496536254883,106.92020416259766,39.5687255859375,47.204933166503906,146.18614196777344,20.98073387145996,49.91562271118164,34.40065002441406,26.123279571533203,74.5342788696289,69.14306640625,26.62200355529785,26.28250503540039,25.119829177856445,50.09378433227539,47.17182159423828,48.33683776855469,27.80169677734375,25.625015258789062,26.608299255371094,48.74030685424805
2012-03-20,18.581693649291992,53.53075408935547,49.425559997558594,61.84577178955078,84.48432922363281,37.747501373291016,15.28697395324707,73.69099426269531,38.71466064453125,38.044071197509766,108.39971923828125,40.014408111572266,46.43978500366211,145.1415252685547,20.98830223083496,49.7242546081543,34.691158294677734,26.19378089904785,74.4732666015625,68.84256744384766,26.530668258666992,26.111095428466797,25.032455444335938,50.09378433227539,47.2037353515625,47.17428207397461,27.25895118713379,25.612091064453125,26.412994384765625,48.62797546386719
2012-03-21,18.4755859375,53.11094284057617,49.547157287597656,61.73875427246094,83.14186096191406,38.592498779296875,15.234951972961426,72.90055084228516,38.74152755737305,37.76386642456055,108.37389373779297,40.34664535522461,46.431976318359375,145.45419311523438,21.01099395751953,49.57117462158203,34.49238967895508,26.390443801879883,73.7640151977539,68.50359344482422,26.488510131835938,26.04580307006836,24.741230010986328,50.08631896972656,46.685096740722656,46.47673034667969,27.312761306762695,25.709033966064453,26.20206642150879,48.59587860107422
